t_index	term	df
8259	once-domin	1
8260	once-formid	2
8261	once-friendli	1
8262	once-margin	1
8263	once-pow	2
8264	once-promin	3
8265	one	590
8266	one-by-on	1
8267	one-day	5
8268	one-hour	2
8269	one-inch	1
8270	one-parti	1
8271	one-quart	3
8272	one-room	1
8273	one-sid	1
8274	one-tenth	1
8275	one-third	3
8276	one-tim	18
8277	one-vot	1
8278	one-way	1
8279	one-year	1
8280	onetim	2
8281	ong	1
8282	ongo	14
8283	onkar	1
8284	onli	347
8285	onlin	1
8286	onlook	9
8287	onsit	1
8288	onslaught	1
8289	onto	50
8290	onw	1
8291	onward	1
8292	op	1
8293	opec	1
8294	open	268
8295	open-air	7
8296	open-front	2
8297	open-spac	1
8298	openli	16
8299	oper	161
8300	opera	2
8301	opinion	23
8302	oppon	75
8303	opportun	30
8304	oppos	42
8305	opposit	186
8306	opposition-control	5
8307	opposition-l	1
8308	opposition-run	2
8309	opt	5
8310	optic	2
8311	optim	4
8312	optimist	12
8313	option	39
8314	opul	3
8315	opusa	1
8316	oracl	1
8317	oral	1
8318	orang	9
8319	orange-reddish	1
8320	orano	1
8321	orat	2
8322	oratori	1
8323	orbit	1
8324	orchard	1
8325	orchestr	4
8326	ordeal	5
8327	order	131
8328	orderli	6
8329	ordin	1
8330	ordinari	16
8331	ordnanc	7
8332	ore	5
8333	oregon	10
8334	oregon-styl	1
8335	oreman	1
8336	org	13
8337	organ	115
8338	organiz	2
8339	orgi	1
8340	orient	5
8341	origin	46
8342	orissa	1
8343	orlando	4
8344	orlean	1
8345	orphan	1
8346	orrin	2
8347	ort	1
8348	ortega	2
8349	ortel	1
8350	orthodox	17
8351	orthoped	1
8352	ortiz	3
8353	osama	84
8354	oscar	5
8355	oshima	3
8356	oshman	6
8357	oskinoff	1
8358	oslo	2
8359	osprey	1
8360	osseo	1
8361	ostentati	1
8362	osteochondrosi	1
8363	ostrichlik	1
8364	otherwis	22
8365	otpor	2
8366	ottoman	5
8367	ouattara	30
8368	oui	1
8369	ould	1
8370	ouof	1
8371	ourselv	12
8372	oust	51
8373	ouster	9
8374	out-of-st	2
8375	out-serv	1
8376	outboard	3
8377	outbreak	6
8378	outburst	3
8379	outclass	1
8380	outcom	46
8381	outcri	1
8382	outdoor	4
8383	outer	11
8384	outfit	6
8385	outgo	9
8386	outgrowth	2
8387	outgun	1
8388	outing	1
8389	outlast	4
8390	outlaw	8
8391	outlay	1
8392	outlet	4
8393	outli	1
8394	outlin	8
8395	outliv	1
8396	outmaneuv	3
8397	outmod	1
8398	outnumb	3
8399	outplay	1
8400	outpol	16
8401	outpost	1
8402	outpour	5
8403	output	2
8404	outrag	21
8405	outrais	1
8406	outreach	1
8407	outright	21
8408	outset	4
8409	outsid	175
8410	outskirt	4
8411	outsmart	3
8412	outspend	1
8413	outspent	3
8414	outspoken	4
8415	outstand	2
8416	outster	1
8417	outstrip	1
8418	outtara	1
8419	outvot	1
8420	outward	3
8421	outwardli	1
8422	outweigh	2
8423	oval	4
8424	ovat	1
8425	overabund	1
8426	overal	6
8427	overbil	1
8428	overboard	2
8429	overcam	8
8430	overcom	13
8431	overconfid	3
8432	overcrowd	1
8433	overdo	1
8434	overdu	1
8435	overec	1
8436	overestim	1
8437	overextend	1
8438	overflow	4
8439	overh	1
8440	overhaul	3
8441	overhead	13
8442	overjoy	1
8443	overlap	1
8444	overli	2
8445	overload	3
8446	overlook	8
8447	overnight	25
8448	overpaid	1
8449	overpow	17
8450	overreact	1
8451	overrid	3
8452	overrul	1
8453	overrun	2
8454	oversaw	5
8455	overse	29
8456	oversea	25
8457	overshadow	10
8458	oversight	1
8459	overst	2
8460	overstay	1
8461	overstep	1
8462	overt	3
8463	overtak	2
8464	overtaken	1
8465	overthrew	5
8466	overthrow	9
8467	overthrown	4
8468	overtim	2
8469	overtli	1
8470	overton	1
8471	overtook	1
8472	overtur	2
8473	overturff	1
8474	overturn	16
8475	overwhelm	27
8476	overwhelmingli	2
8477	overwrought	1
8478	overzeal	2
8479	owe	12
8480	owen	9
8481	owhali	1
8482	owner	20
8483	ownership	1
8484	oxfam	1
8485	oxfamamerica	1
8486	oxygen	1
8487	oyanguren	1
8488	p	77
8489	pa	18
8490	pabl	2
8491	pac	1
8492	pace	10
8493	pacif	15
8494	pack	32
8495	packag	4
8496	pact	7
8497	paddi	12
8498	paddl	1
8499	padella	1
8500	padlock	1
8501	pae	2
8502	page	23
8503	pageantri	2
8504	pager	1
8505	paid	30
8506	paig	1
8507	pain	31
8508	painstak	3
8509	painstakingli	3
8510	paint	11
8511	painter	1
8512	pair	20
8513	pajama	1
8514	pajoli	1
8515	pakistan	30
8516	pakistani	8
8517	palac	24
8518	palacio	2
8519	palanka	3
8520	pale	2
8521	palestin	11
8522	palestinian	47
8523	palestinian-isra	4
8524	palestinian-yemeni	1
8525	pall	2
8526	pallbear	1
8527	palm	4
8528	palm-siz	1
8529	palmer	7
8530	paltri	1
8531	pamper	1
8532	pamphlet	3
8533	pan	4
8534	pan-american	4
8535	panama	24
8536	panamanian	1
8537	panamericana	1
8538	panchal	1
8539	pandya	14
8540	paneagua	2
8541	panel	16
8542	paniagua	35
8543	panic	15
8544	panic-stricken	1
8545	panick	8
8546	pant	1
8547	pantap	1
8548	panther	1
8549	pantsuit	1
8550	paola	3
8551	papandr	2
8552	paper	24
8553	paperwork	2
8554	para-scientif	1
8555	parachut	1
8556	parad	21
8557	paradigm	1
8558	paradox	1
8559	parafinanci	2
8560	paraguay	3
8561	parallel	6
8562	paralys	1
8563	paralyz	1
8564	paramed	2
8565	paramilitari	10
8566	paranoia	3
8567	paranoiac	1
8568	paraphras	1
8569	parapleg	2
8570	parapolic	2
8571	pardon	91
8572	parent	60
8573	pari	9
8574	pariah	5
8575	parikh	1
8576	parishion	3
8577	park	48
8578	parlanc	3
8579	parlett	1
8580	parliament	58
8581	parliamentari	6
8582	parliamentarian	1
8583	parlor	1
8584	parmar	1
8585	parodi	1
8586	parol	16
8587	part	240
8588	parth	2
8589	parti	186
8590	partial	11
8591	particip	60
8592	particular	31
8593	particularli	41
8594	partisan	3
8595	partisanship	2
8596	partit	2
8597	partli	10
8598	partner	41
8599	partnership	5
8600	parvail	1
8601	pasariavich	1
8602	pascagoula	6
8603	pascual	2
8604	paso	10
8605	pasriavach	1
8606	pasriavich	1
8607	pasricha	1
8608	pass	82
8609	passag	7
8610	passageway	1
8611	passeng	5
8612	passion	10
8613	passiv	2
8614	passport	9
8615	past	140
8616	pasta	1
8617	pastim	1
8618	pastri	2
8619	pastur	1
8620	pat	13
8621	pataki	1
8622	patch	4
8623	patel	10
8624	patera	1
8625	patern	2
8626	path	17
8627	pathway	1
8628	patienc	5
8629	patient	19
8630	patriarch	1
8631	patricia	8
8632	patrick	55
8633	patriot	4
8634	patrol	20
8635	patron	1
8636	patronag	2
8637	patt	1
8638	patten	3
8639	pattern	12
8640	patti	6
8641	paubl	1
8642	pauciti	1
8643	paul	25
8644	paula	2
8645	pauli	1
8646	paus	8
8647	paval	1
8648	pave	7
8649	pavel	13
8650	pavelo	1
8651	pavement	4
8652	pavkov	9
8653	pavl	1
8654	pay	46
8655	payback	1
8656	paycheck	2
8657	payment	14
8658	payn	2
8659	payout	1
8660	payton	1
8661	pb	3
8662	pcp	1
8663	pdci	6
8664	peac	112
8665	peace-mak	1
8666	peacekeep	7
8667	peacemak	1
8668	peacetre	1
8669	peacetreesvietnam	1
8670	peach-color	1
8671	peak	1
8672	pearl	1
8673	pearland	2
8674	peas	3
8675	peasant	4
8676	peddl	10
8677	peddler	1
8678	pedestrian	3
8679	pedro	1
8680	peduca	1
8681	peek	1
8682	peer	3
8683	pejor	1
8684	pelev	1
8685	pelki	7
8686	pelt	4
8687	peltier	12
8688	pelvi	1
8689	pen	4
8690	pena	1
8691	penal	4
8692	penalti	19
8693	pencil	1
8694	pend	11
8695	penetr	7
8696	peng	2
8697	peninsula	43
8698	penitentiari	3
8699	penn	3
8700	pennsylvania	27
8701	pension	3
8702	pent	1
8703	pentag	1
8704	pentagon	125
8705	peopl	483
8706	pepper	3
8707	per	7
8708	perceiv	10
8709	percent	97
8710	percentag	12
8711	percept	3
8712	perch	6
8713	percol	1
8714	perdu	3
8715	perelman	1
8716	perez	13
8717	perez-pena	1
8718	perfect	14
8719	perfectli	2
8720	perform	28
8721	pergram	1
8722	perhap	56
8723	peril	5
8724	perimet	2
8725	period	43
8726	peripher	1
8727	peris	1
8728	perish	9
8729	perjuri	6
8730	perk	1
8731	perman	15
8732	permiss	3
8733	permit	21
8734	perpetr	8
8735	perpetu	1
8736	persecut	10
8737	persever	3
8738	persian	66
8739	persian-gulf	2
8740	persist	10
8741	person	110
8742	personifi	2
8743	personnel	60
8744	perspect	10
8745	persuad	27
8746	persuas	1
8747	pertain	1
8748	peru	62
8749	peru-fujimori	1
8750	peruano	1
8751	perus	1
8752	peruvian	50
8753	peruvian-born	1
8754	pervas	1
8755	pervers	1
8756	pervez	4
8757	peshawar	1
8758	pessag	1
8759	pessim	2
8760	pessimist	1
8761	pet	3
8762	pete	38
8763	peter	26
8764	petersberg	1
8765	petersburg	8
8766	petersen	2
8767	peterson	10
8768	petier	1
8769	petit	16
8770	petn	1
8771	petrova	1
8772	petti	6
8773	pew	2
8774	pezzor	2
8775	pham	3
8776	pharmaceut	4
8777	pharmaci	2
8778	phase	8
8779	phased-array	1
8780	phenomenon	3
8781	pherchevia	1
8782	phieu	7
8783	phil	2
8784	philadelphia	3
8785	philanthrop	3
8786	philanthropi	4
8787	philanthropist	1
8788	philharmon	1
8789	philip	12
8790	philippin	3
8791	phillip	1
8792	philosophi	3
8793	phoenix	3
8794	phone	61
8795	phone-in	2
8796	phonet	1
8797	phoni	2
8798	photo	24
8799	photograph	25
8800	phrase	6
8801	phylli	1
8802	physic	30
8803	physician	5
8804	pick	60
8805	pickax	1
8806	picket	5
8807	pickup	10
8808	picnic	2
8809	picnic-styl	1
8810	pictur	34
8811	picture-tak	1
8812	piec	47
8813	piecem	1
8814	pier	8
8815	pierc	11
8816	pierr	1
8817	pietropaoli	1
8818	pig	5
8819	piggyback	2
8820	pike	1
8821	pile	24
8822	pilfer	1
8823	pilgrim	2
8824	pillar	16
8825	pillori	3
8826	pillow	1
8827	pillowcas	1
8828	pilot	28
8829	pin	9
8830	pincu	3
8831	pine	9
8832	pink	4
8833	pinkish	1
8834	pinochet	1
8835	pinpoint	2
8836	piolin	6
8837	pioneer	2
8838	pipe	6
8839	pipelin	6
8840	piper	1
8841	pistol	8
8842	pit	17
8843	pitch	8
8844	pitch-black	1
8845	pitkowski	1
8846	pittman	1
8847	pittsburg	2
8848	pittsburgh	3
8849	pivot	6
8850	pizza	2
8851	placard	1
8852	placard-wav	2
8853	placat	2
8854	place	216
8855	plagu	10
8856	plain	4
8857	plainli	1
8858	plaintiff	1
8859	plaintiv	2
8860	plan	247
8861	planc	1
8862	plane	125
8863	planeload	9
8864	planner	2
8865	plant	19
8866	plantat	4
8867	planter	1
8868	plaster	2
8869	plastic	29
8870	plate	11
8871	plateau	3
8872	platform	19
8873	platt	1
8874	play	131
8875	player	53
8876	playoff	1
8877	playwright	2
8878	plaza	2
8879	plea	16
8880	plead	31
8881	pleas	27
8882	pleasur	8
8883	plebiscit	2
8884	pled	2
8885	pledg	68
8886	plenti	7
8887	pli	1
8888	plight	3
8889	plot	25
8890	plotnikov	2
8891	plotter	2
8892	plow	2
8893	ploy	1
8894	plu	19
8895	pluck	3
8896	plug	2
8897	plum	5
8898	plume	3
8899	plummet	6
8900	plung	13
8901	plural	1
8902	plush	1
8903	plust	1
8904	pmsea	2
8905	pneumat	2
8906	po	1
8907	pock	1
8908	pocket	20
8909	pocketbook	1
8910	podesta	1
8911	podgarica	1
8912	podgorica	3
8913	podium	3
8914	poet	1
8915	poignanc	1
8916	poignant	6
8917	point	183
8918	point-blank	1
8919	pointedli	1
8920	pointless	2
8921	pois	6
8922	poison	7
8923	poke	2
8924	poker	1
8925	poland	4
8926	polar	2
8927	pole	7
8928	polic	212
8929	policeman	14
8930	policemen	14
8931	polici	94
8932	policy-mak	3
8933	polish	3
8934	polit	229
8935	politburo	1
8936	politi-	1
8937	politic	3
8938	politica	1
8939	politician	42
8940	politika	5
8941	poll	64
8942	pollard	6
8943	pollincen	1
8944	pollster	4
8945	pollut	3
8946	polo	1
8947	pomp	1
8948	pomp-fil	1
8949	ponchevo	1
8950	poncho	3
8951	ponder	2
8952	pondicherri	2
8953	pontiac	1
8954	ponytail	5
8955	pooh	1
8956	pooh-pooh	1
8957	pool	9
8958	poor	24
8959	poorer	2
8960	poorest	4
8961	poorli	6
8962	pop	1
8963	pop-cultur	1
8964	pope	64
8965	popov	4
8966	popul	48
8967	popular	94
8968	popularli	1
8969	populist	7
8970	por	1
8971	porch	2
8972	porou	1
8973	porridg	1
8974	port	171
8975	port-bas	3
8976	port-sid	4
8977	portabl	2
8978	porter	3
8979	porterag	1
8980	portion	13
8981	portland	7
8982	portman	1
8983	portrait	5
8984	portray	11
8985	portsid	1
8986	portsmouth	5
8987	portuguese-speak	5
8988	pose	25
8989	posh	2
8990	posit	111
8991	possess	17
8992	possibl	236
8993	post	69
8994	post-cold	1
8995	post-communist	1
8996	post-deb	3
8997	post-disast	1
8998	post-dispatch	5
8999	post-elect	3
9000	post-independ	1
9001	post-milosev	1
9002	post-mortem	2
9003	post-quak	2
9004	post-soviet	1
9005	post-speech	1
9006	post-tito	1
9007	post-tourna	1
9008	post-traumat	4
9009	post-war	1
9010	postal	2
9011	postcard	1
9012	postelect	1
9013	poster	10
9014	posthum	7
9015	postmatch	2
9016	postmortem	1
9017	postpon	13
9018	postur	4
9019	postwar	1
9020	pot	2
9021	potato	1
9022	potato-peel	1
9023	potent	3
9024	potenti	50
9025	pothol	1
9026	potray	1
9027	potter	1
9028	pouch	2
9029	poultri	2
9030	pounc	1
9031	pound	25
9032	pour	39
9033	povel	1
9034	poverti	19
9035	poverty-stricken	1
9036	pow	7
9037	pow-mia	4
9038	powel	9
9039	power	323
9040	powerbrok	1
9041	powerhous	1
9042	powerless	2
9043	poynter	1
9044	pozarevac	5
9045	practic	39
9046	praddo	1
9047	pradeep	1
9048	pradesh	4
9049	pragmat	4
9050	pragna	1
9051	pragu	1
9052	prais	28
9053	prakash	1
9054	pramod	1
9055	prankster	1
9056	prateek	1
9057	pratt	2
9058	pravda	1
9059	pray	23
9060	prayer	20
9061	pre-dawn	3
9062	pre-elect	3
9063	pre-empt	1
9064	pre-ordain	1
9065	pre-plan	1
9066	pre-posit	1
9067	preach	3
9068	precari	2
9069	precaut	34
9070	precautionari	6
9071	preced	10
9072	precinct	5
9073	preciou	4
9074	precipit	3
9075	precis	19
9076	preclud	1
9077	precondit	3
9078	predat	3
9079	predawn	1
9080	predecessor	7
9081	predgrag	4
9082	predica	1
9083	predict	55
9084	predominantli	1
9085	predrag	1
9086	prefabr	1
9087	prefer	17
9088	pregam	1
9089	pregnanc	1
9090	pregnant	5
9091	prejud	1
9092	prejudg	2
9093	prejudic	1
9094	preliminari	24
9095	prelud	2
9096	prematur	5
9097	premedit	6
9098	premis	2
9099	premium	1
9100	premonit	1
9101	preoccupi	2
9102	preordain	1
9103	prepackag	1
9104	prepar	128
9105	preparatori	1
9106	preplan	3
9107	preposit	1
9108	prerog	2
9109	presag	3
9110	prescrib	3
9111	prescript	10
9112	presenc	36
9113	present	61
9114	preserv	13
9115	presevo	1
9116	presid	547
9117	presiden	1
9118	president-elect	20
9119	presidenti	220
9120	press	120
9121	pressman	1
9122	pressur	74
9123	prestig	1
9124	prestigi	1
9125	presum	35
9126	presumpt	1
9127	preteen	1
9128	pretend	5
9129	pretext	2
9130	pretti	42
9131	prevail	21
9132	prevent	58
9133	preview	2
9134	previou	31
9135	previous	27
9136	pri	15
9137	prianka	1
9138	pribicev	1
9139	price	31
9140	price-fix	1
9141	pricey	1
9142	pride	13
9143	priest	14
9144	primari	15
9145	primarili	1
9146	prime	117
9147	primit	1
9148	princ	8
9149	princeton	2
9150	princip	6
9151	principl	19
9152	prinosil	2
9153	print	5
9154	prior	15
9155	prioriti	40
9156	priscilla	1
9157	prisilla	1
9158	prison	142
9159	prissila	1
9160	pristavkin	4
9161	pristina	5
9162	privaci	4
9163	privat	58
9164	private-sector	1
9165	privi	1
9166	privileg	9
9167	priyanka	1
9168	prize	12
9169	pro	6
9170	pro-	1
9171	pro-act	1
9172	pro-crimin	1
9173	pro-democraci	12
9174	pro-democrat	1
9175	pro-footbal	1
9176	pro-gbagbo	1
9177	pro-govern	1
9178	pro-iraqi	1
9179	pro-israel	2
9180	pro-kremlin	1
9181	pro-milosev	10
9182	pro-ouattara	2
9183	pro-palestinian	4
9184	pro-western	7
9185	proactiv	1
9186	probabl	63
9187	probat	5
9188	probe	32
9189	probiti	1
9190	problem	99
9191	problemat	4
9192	proce	5
9193	procedur	31
9194	proceed	24
9195	process	100
9196	procession	1
9197	proclaim	16
9198	prod	2
9199	prodigi	1
9200	produc	33
9201	product	14
9202	prof	1
9203	profess	2
9204	profession	15
9205	professor	33
9206	professori	1
9207	profil	24
9208	profit	13
9209	profound	3
9210	progeni	1
9211	progenitor	1
9212	program	51
9213	progress	35
9214	prohibit	7
9215	project	26
9216	projectil	1
9217	prokuplj	1
9218	prolifer	1
9219	prolong	8
9220	promila	3
9221	promin	20
9222	promis	103
9223	promot	28
9224	prompt	46
9225	promptli	4
9226	prone	3
9227	pronounc	12
9228	proof	11
9229	prop	2
9230	propag	1
9231	propaganda	19
9232	prope	1
9233	propel	5
9234	propens	1
9235	proper	12
9236	properli	4
9237	properti	12
9238	prophet	2
9239	propon	2
9240	proport	3
9241	proportion	1
9242	propos	27
9243	proposit	7
9244	proprietor	1
9245	propuls	7
9246	proscrib	2
9247	prosecut	33
9248	prosecutor	61
9249	prospect	22
9250	prosper	30
9251	prosperi	1
9252	prostat	2
9253	prote	1
9254	protect	87
9255	protectionist	1
9256	protector	2
9257	protest	130
9258	protestor	9
9259	protic	1
9260	protract	5
9261	proud	15
9262	proudli	2
9263	prove	46
9264	proven	12
9265	provid	98
9266	providian	1
9267	provinc	30
9268	provis	7
9269	provision	4
9270	provoc	4
9271	provok	16
9272	prow	1
9273	prowl	1
9274	proxi	4
9275	prudenc	2
9276	prudent	6
9277	psychiatrist	1
9278	psychic	1
9279	psycholog	4
9280	psychologist	3
9281	psychosi	1
9282	ptt	1
9283	public	163
9284	public-transport	2
9285	publicist	1
9286	publicli	27
9287	publish	34
9288	puddl	1
9289	pueblo	2
9290	puerto	2
9291	puff	1
9292	puffed-up	2
9293	pug	1
9294	pull	126
9295	pulpit	1
9296	puls	6
9297	pulver	1
9298	pumahambo	1
9299	pummel	1
9300	pump	10
9301	pumpkin-color	1
9302	punch	12
9303	punctuat	6
9304	punctur	9
9305	puni	1
9306	punish	48
9307	punit	2
9308	puppet	6
9309	purchas	22
9310	purdum	1
9311	pure	7
9312	purebr	2
9313	purg	3
9314	purif	3
9315	purifi	1
9316	purist	1
9317	puritan	1
9318	puriti	1
9319	purpl	4
9320	purport	1
9321	purpos	20
9322	purs	1
9323	pursu	36
9324	pursuit	1
9325	push	66
9326	push-pol	1
9327	put	185
9328	putaway	1
9329	putin	71
9330	putsch	3
9331	putt-putt-putt	1
9332	puzzl	8
9333	pyno	1
9334	pyongyang	1
9335	pyramid	1
9336	pyre	9
9337	qaeda	3
9338	qaida	1
9339	qatar	15
9340	qazi	1
9341	quak	89
9342	quake-crippl	1
9343	quake-damag	1
9344	quake-ravag	1
9345	quake-stricken	1
9346	quake-trigg	3
9347	qualif	4
9348	qualifi	18
9349	qualiti	6
9350	quang	2
9351	quantit	1
9352	quantiti	7
9353	quantum	5
9354	quarantin	1
9355	quarrelsom	2
9356	quarten	1
9357	quarter	26
9358	quarter-centuri	1
9359	quarter-mil	1
9360	quarterback	1
9361	quarterdeck	2
9362	quarterfin	26
9363	quarterfinalist	4
9364	quartet	1
9365	quash	1
9366	quasi	1
9367	qud	1
9368	queen	3
9369	quell	4
9370	queri	1
9371	quest	1
9372	question	213
9373	question-and-answ	4
9374	queue	1
9375	quick	34
9376	quick-ey	1
9377	quick-respons	1
9378	quicker	3
9379	quickli	76
9380	quid	1
9381	quiet	14
9382	quieter	2
9383	quietli	13
9384	quietud	1
9385	quigley	5
9386	quill	1
9387	quinci	3
9388	quinn	11
9389	quip	1
9390	quit	62
9391	quiver	1
9392	quiz	2
9393	quizz	1
9394	quo	1
9395	quorum	2
9396	quot	45
9397	quotat	1
9398	quotient	1
9399	quow	1
9400	quran	2
9401	r	22
9402	r-ala	1
9403	r-ariz	2
9404	r-calif	1
9405	r-fla	1
9406	r-ill	4
9407	r-ind	3
9408	r-iowa	1
9409	r-kan	1
9410	r-ki	1
9411	r-mich	1
9412	r-minn	1
9413	r-miss	4
9414	r-mo	2
9415	r-n	6
9416	r-ohio	1
9417	r-ore	2
9418	r-pa	3
9419	r-texa	3
9420	r-va	3
9421	r-wash	1
9422	ra	1
9423	rabitah	1
9424	racak	1
9425	race	101
9426	race-bait	1
9427	racial	4
9428	racicot	1
9429	racism	1
9430	racist	1
9431	rack	2
9432	racket	29
9433	rackham	1
9434	rad	1
9435	radar	9
9436	radar-deflect	1
9437	radavan	1
9438	raddatz	1
9439	rade	2
9440	radford	1
9441	radiat	3
9442	radic	24
9443	radicor	1
9444	radio	72
9445	radioact	1
9446	radioprograma	7
9447	radoman	3
9448	radov	2
9449	radovan	3
9450	rafael	2
9451	rafiq	1
9452	raft	2
9453	rafter	27
9454	raftogi	3
9455	rag	6
9456	rage	12
9457	rahman	2
9458	raid	8
9459	rail	2
9460	railroad	5
9461	railway	6
9462	rain	26
9463	rain-soak	1
9464	rain-stain	1
9465	raincoat	2
9466	raini	8
9467	rainstorm	2
9468	rais	87
9469	raj	1
9470	rajan	1
9471	rajasthan	4
9472	rajat	3
9473	rajendrakumar	1
9474	rajesh	3
9475	ralli	126
9476	ralph	10
9477	ram	9
9478	rama	1
9479	ramadan	3
9480	ramallah	4
9481	rambhai	3
9482	rambo	4
9483	ramesh	3
9484	ramirez	5
9485	ramiy	1
9486	ramo	1
9487	ramp	6
9488	rampag	6
9489	rampal	1
9490	rampant	10
9491	ramshackl	1
9492	ramstein	20
9493	ran	39
9494	ranad	3
9495	ranch	3
9496	rancher	1
9497	rancor	3
9498	rand	1
9499	randi	19
9500	random	6
9501	rang	43
9502	rangel	1
9503	ranger	1
9504	rank	31
9505	rann	1
9506	ransom	3
9507	rap	1
9508	rape	8
9509	rapid	9
9510	rapidli	13
9511	rapist	14
9512	rapproch	4
9513	raquel	2
9514	rare	54
9515	rarer	1
9516	rariti	1
9517	rash	1
9518	rashad	1
9519	rashid	2
9520	rasik	1
9521	rat	3
9522	rate	15
9523	rath	1
9524	rather	63
9525	rathod	1
9526	ratif	1
9527	ratifi	4
9528	ration	4
9529	rational	1
9530	ratko	2
9531	ratliff	1
9532	ratnal	1
9533	ratnalaswami	1
9534	rattl	8
9535	raucou	4
9536	ravag	10
9537	raven	2
9538	ravenel	1
9539	ravin	5
9540	raw	2
9541	rawalpindi	1
9542	ray	11
9543	raymond	4
9544	raznatov	1
9545	razor	2
9546	razor-thin	1
9547	razzano	4
9548	rdr	5
9549	re	170
9550	re-build	1
9551	re-creat	1
9552	re-educ	2
9553	re-elect	31
9554	re-emerg	2
9555	re-engag	1
9556	re-enlist	2
9557	re-ent	4
9558	re-establish	1
9559	re-evalu	1
9560	re-examin	2
9561	re-fuel	2
9562	re-ingrati	2
9563	re-open	1
9564	re-run	2
9565	re-train	1
9566	re-unit	1
9567	reach	167
9568	reachabl	4
9569	react	9
9570	reaction	17
9571	reactionari	1
9572	reactor	5
9573	read	45
9574	reader	2
9575	readi	58
9576	reaffirm	4
9577	reagan	9
9578	real	74
9579	realist	4
9580	realiti	18
9581	realiz	32
9582	realli	105
9583	reappear	2
9584	rear	35
9585	rearrest	1
9586	reason	100
9587	reassert	2
9588	reassess	1
9589	reassum	1
9590	reassur	6
9591	rebecca	1
9592	rebel	14
9593	rebelli	1
9594	rebellion	6
9595	rebirth	1
9596	rebound	7
9597	rebroadcast	2
9598	rebuf	1
9599	rebuff	1
9600	rebuild	22
9601	rebuilt	1
9602	rebuk	3
9603	reburi	3
9604	rebutt	1
9605	recal	17
9606	recalcitr	1
9607	recant	8
9608	recap	1
9609	recaptur	6
9610	reced	4
9611	receipt	7
9612	receiv	130
9613	recent	143
9614	recept	6
9615	receptionist	1
9616	recess	1
9617	recipi	2
9618	recit	1
9619	reckon	5
9620	reclaim	5
9621	reclus	3
9622	recogn	47
9623	recognit	5
9624	recomm	1
9625	recommend	41
9626	recon	1
9627	reconcil	1
9628	reconcili	19
9629	reconnaiss	2
9630	reconsid	2
9631	reconstitut	2
9632	reconstruct	7
9633	record	83
9634	record-break	1
9635	record-set	2
9636	recount	16
9637	recov	130
9638	recoveri	48
9639	recreat	9
9640	recrimin	1
9641	recruit	11
9642	rectifi	1
9643	rector	1
9644	recuper	3
9645	recur	2
9646	recurr	5
9647	red	75
9648	red-and-whit	1
9649	red-carpet	2
9650	red-ey	4
9651	red-hand	1
9652	red-hot	1
9653	red-lett	1
9654	redcross	1
9655	reded	1
9656	redeem	2
9657	redefin	2
9658	redempt	1
9659	redesign	1
9660	redesignwo	1
9661	redford	1
9662	rediscov	1
9663	redistrict	1
9664	redress	1
9665	redskin	1
9666	reduc	27
9667	reduct	2
9668	reebok	1
9669	reeca	1
9670	reeker	9
9671	reel	1
9672	reemerg	1
9673	reenerg	1
9674	reenter	1
9675	reev	1
9676	reexamin	1
9677	refer	59
9678	referendum	9
9679	refin	1
9680	refineri	4
9681	refit	2
9682	reflag	1
9683	reflect	36
9684	reflex	1
9685	reform	46
9686	reform-mind	2
9687	refrain	3
9688	refresh	2
9689	refriger	2
9690	refuel	122
9691	refug	7
9692	refuge	7
9693	refugee-process	1
9694	refund	1
9695	refurbish	1
9696	refus	113
9697	refut	3
9698	regain	13
9699	regalia	2
9700	regalla	1
9701	regard	32
9702	regardless	7
9703	regga	1
9704	regim	64
9705	region	154
9706	regist	31
9707	registr	4
9708	registri	2
9709	regret	13
9710	regroup	5
9711	regul	12
9712	regular	14
9713	regularli	4
9714	regulatori	1
9715	rehabilit	4
9716	rehears	2
9717	rehir	1
9718	rehnquist	2
9719	reicher	1
9720	reichstag	1
9721	reign	11
9722	reignit	1
9723	reimpos	1
9724	rein	8
9725	reincarn	1
9726	reinforc	18
9727	reinstat	2
